annual_delivered_kg,length_km,diameter_in,stations,segment_length_km,pack_outlet_bar_a,pack_average_bar_a,gathering_stages,gathering_rating_unit_kw,enroute_stages,enroute_rating_unit_kw,pipeline_capex_2018_usd,compressor_capex_2018_usd,full_year_energy_kwh,transport_lcot_2023_usd_per_kg,transport_selected
500000000.0,1200.0,16.0,23,50.0,37.53833660555521,55.99628071004968,2,19817.671124984532,1,10567.008891227782,567645431.1514989,292149449.6615891,4004597826.8859797,1.1301019165522257,False
500000000.0,1200.0,18.0,10,109.0909090909091,26.85902601567593,52.256103536764655,2,19817.671124984532,2,15626.67529940692,636549436.0654365,183186009.4615873,2682607922.231149,0.8297931764313091,False
500000000.0,1200.0,18.0,11,100.0,32.88662562397874,54.281733170389735,2,19817.671124984532,2,12251.005528947002,636549436.0654365,166926372.49891797,2354973377.0855613,0.7545620120594443,False
500000000.0,1200.0,18.0,12,92.3076923076923,37.232371579605214,55.87984528567253,2,19817.671124984532,1,10713.24349668456,636549436.0654365,163538087.88293403,2260485139.8719053,0.733396452582001,False
500000000.0,1200.0,18.0,13,85.71428571428571,40.58863765206239,57.18332342551157,2,19817.671124984532,1,9185.489256020113,636549436.0654365,157009417.19697243,2121124027.0094523,0.7015545462662894,False
500000000.0,1200.0,18.0,14,80.0,43.287416775061644,58.271239400455926,2,19817.671124984532,1,8066.449983145484,636549436.0654365,152591222.74696332,2022386478.2396984,0.6790791161128898,False
500000000.0,1200.0,18.0,15,75.0,45.51777705017488,59.19519316690988,2,19817.671124984532,1,7204.948988930921,636549436.0654365,149455899.0418854,1948405384.6963263,0.6623103844994784,False
500000000.0,1200.0,18.0,16,70.58823529411765,47.39866597588718,59.99085728634617,2,19817.671124984532,1,6518.069570791328,636549436.0654365,147160848.3299275,1890739878.4295254,0.649300497491267,False
500000000.0,1200.0,18.0,17,66.66666666666667,49.01000566355803,60.68391804566651,2,19817.671124984532,1,5955.901381975876,636549436.0654365,145446102.25762928,1844444578.8847163,0.6389079681029695,False
500000000.0,1200.0,18.0,18,63.1578947368421,50.40808908985182,61.29345103857383,2,19817.671124984532,1,5486.332106709919,636549436.0654365,144148312.4988672,1806413296.7667558,0.6304158038672777,False
500000000.0,1200.0,18.0,19,60.0,51.634007758298615,61.833974614725726,2,19817.671124984532,1,5087.63547050983,636549436.0654365,143159468.19705534,1774589298.7243838,0.6233493157742078,False
500000000.0,1200.0,18.0,20,57.142857142857146,52.71861369087561,62.316763867332206,2,19817.671124984532,1,4744.52145615062,636549436.0654365,142405230.59890702,1747552970.7347012,0.6173809474198355,False
500000000.0,1200.0,18.0,21,54.54545454545455,53.68560772717981,62.750725224288075,2,19817.671124984532,1,4445.88223135533,636549436.0654365,141832754.72447798,1724290946.66955,0.612276968436384,False
500000000.0,1200.0,18.0,22,52.17391304347826,54.55354775470345,63.142997384345925,2,19817.671124984532,1,4183.433902669205,636549436.0654365,141403459.47511655,1704059444.8300412,0.6078659113134568,False
500000000.0,1200.0,18.0,23,50.0,55.3372018649942,63.499375261478235,2,19817.671124984532,1,3950.8610072025726,636549436.0654365,141088539.79404485,1686299608.323546,0.6040190150796554,False
500000000.0,1200.0,20.0,6,171.42857142857142,33.049709170619664,54.33974636885223,2,19817.671124984532,2,12169.410458141281,616143882.8011364,99637324.6605465,1414307848.234383,0.5239607067026675,False
500000000.0,1200.0,20.0,7,150.0,39.8259723820403,56.8821594723905,2,19817.671124984532,1,9518.539292294185,616143882.8011364,95904105.78846858,1317008049.492772,0.5020657580780999,False
500000000.0,1200.0,20.0,8,133.33333333333334,44.38686778386747,58.7239807670214,2,19817.671124984532,1,7635.078268198962,616143882.8011364,92353140.82187483,1232467972.3308656,0.4829166958252904,False
500000000.0,1200.0,20.0,9,120.0,47.722770205139284,60.129428089767394,2,19817.671124984532,1,6403.114991057118,616143882.8011364,90425403.542315,1179868495.564883,0.4711173510363255,False
500000000.0,1200.0,20.0,10,109.0909090909091,50.2878167389639,61.24072271599173,2,19817.671124984532,1,5526.091649779124,616143882.8011364,89319417.2071949,1143805961.000897,0.4631156397731957,False
500000000.0,1200.0,20.0,11,100.0,52.32939845476464,62.14302685543749,2,19817.671124984532,1,4866.638495561618,616143882.8011364,88682547.60770144,1117481886.0646644,0.4573442812321602,False
500000000.0,1200.0,20.0,12,92.3076923076923,53.99663307681094,62.890998017012876,2,19817.671124984532,1,4351.235908793591,616143882.8011364,88335025.07859644,1097399509.195212,0.4529978084043997,False
500000000.0,1200.0,20.0,13,85.71428571428571,55.385760588011436,63.5215257805397,2,19817.671124984532,1,3936.583635697527,616143882.8011364,88175800.34269714,1081566858.240172,0.4496179316603135,False
500000000.0,1200.0,20.0,14,80.0,56.56208172638733,64.06049324767078,2,19817.671124984532,1,3595.365112177299,616143882.8011364,88143957.02669302,1068762393.7605016,0.44692404196720614,False
500000000.0,1200.0,20.0,15,75.0,57.571649931791676,64.52663585201657,2,19817.671124984532,1,3309.4269176544635,616143882.8011364,88200786.36024578,1058193906.1472366,0.44473448027153245,False
500000000.0,1200.0,20.0,16,70.58823529411765,58.4479656413759,64.9338686586036,2,19817.671124984532,1,3066.201227653297,616143882.8011364,88320660.19168973,1049324457.6047837,0.44292637096584553,False
500000000.0,1200.0,20.0,17,66.66666666666667,59.21602699955913,65.29275317277354,2,19817.671124984532,1,2856.6942983768404,616143882.8011364,88486044.38276325,1041776893.85938,0.44141359486204934,False
500000000.0,1200.0,20.0,18,63.1578947368421,59.89489172515281,65.61145589238784,2,19817.671124984532,1,2674.2912902244516,616143882.8011364,88684617.27057226,1035278347.2999235,0.44013399408326853,False
500000000.0,1200.0,20.0,19,60.0,60.4993573173097,65.8963940798928,2,19817.671124984532,1,2514.0134270684125,616143882.8011364,88907526.66283819,1029626424.0976194,0.43904158147639405,False
500000000.0,1200.0,20.0,20,57.142857142857146,61.041097159721126,66.15268229957678,2,19817.671124984532,1,2372.038651530497,616143882.8011364,89148294.63220766,1024667775.3095787,0.4381016071753768,False
500000000.0,1200.0,20.0,21,54.54545454545455,61.529448997752766,66.38444824885195,2,19817.671124984532,1,2245.382325215828,616143882.8011364,89402106.84912322,1020284054.9592493,0.43728732867598746,False
500000000.0,1200.0,20.0,22,52.17391304347826,61.97197464171162,66.59506061956043,2,19817.671124984532,1,2131.6786528849884,616143882.8011364,89665338.54578322,1016382450.5023644,0.43657783478164003,False
500000000.0,1200.0,20.0,23,50.0,62.37486520306086,66.7872964079343,2,19817.671124984532,1,2029.0274653361262,616143882.8011364,89935230.67507713,1012889135.253543,0.43595654260302363,False
500000000.0,1200.0,24.0,2,400.0,37.71235051587087,56.062721744059566,2,19817.671124984532,1,10484.498343180156,734141119.956768,43383185.37002376,621376017.4389231,0.37084163746842064,False
500000000.0,1200.0,24.0,3,300.0,48.24299384329868,60.352730474253455,2,19817.671124984532,1,6220.603280210204,734141119.956768,42827472.58690794,586226527.406589,0.3632555932096812,False
500000000.0,1200.0,24.0,4,240.0,53.57691199653208,62.70178229540863,2,19817.671124984532,1,4479.118512221121,734141119.956768,43233906.29957473,574871498.6488568,0.3610439834932181,False
500000000.0,1200.0,24.0,5,200.0,56.85553208349389,64.195649723417,2,19817.671124984532,1,3511.6063726296784,734141119.956768,43777451.354357265,569410709.8713816,0.3601224022270302,False
500000000.0,1200.0,24.0,6,171.42857142857142,59.086124605825205,65.2319278922049,2,19817.671124984532,1,2891.8918146530327,734141119.956768,44324746.21840797,566261970.1443964,0.3596864294874045,False
500000000.0,1200.0,24.0,7,150.0,60.70530508335764,65.99372294857595,2,19817.671124984532,1,2459.85605523483,734141119.956768,44845572.42714468,564245517.1510683,0.3594767273573193,False
500000000.0,1200.0,24.0,8,133.33333333333334,61.9354091845069,66.57763663119727,2,19817.671124984532,1,2141.0358235523518,734141119.956768,45333987.906619474,562863634.0337623,0.3593866635382866,False
500000000.0,1200.0,24.0,9,120.0,62.90217474239919,67.039591838484,2,19817.671124984532,1,1895.9063721636765,734141119.956768,45790824.01098356,561871404.2369543,0.3593652985011842,False
500000000.0,1200.0,24.0,10,109.0909090909091,63.68224923848354,67.41424970334404,2,19817.671124984532,1,1701.4806622161068,734141119.956768,46218775.61265762,561134791.4173834,0.35938566822438284,False
500000000.0,1200.0,24.0,11,100.0,64.32508532469934,67.72425373806823,2,19817.671124984532,1,1543.4570579563533,734141119.956768,46620856.13093646,560574471.5818065,0.3594323938894599,False
500000000.0,1200.0,24.0,12,92.3076923076923,64.86404770448176,67.98502977766644,2,19817.671124984532,1,1412.4623370834083,734141119.956768,46999901.67402491,560140591.1809955,0.3594961946286988,False
500000000.0,1200.0,24.0,13,85.71428571428571,65.3224762103275,68.20745276033017,2,19817.671124984532,1,1302.0931385625802,734141119.956768,47358432.345412776,559800288.1293411,0.35957121818984916,False
500000000.0,1200.0,24.0,14,80.0,65.71719422446748,68.39941128755679,2,19817.671124984532,1,1207.8241336985004,734141119.956768,47698638.95851943,559531044.8898237,0.359653643837079,False
500000000.0,1200.0,24.0,15,75.0,66.06063782929297,68.56676769278275,2,19817.671124984532,1,1126.3655634944002,734141119.956768,48022411.74079793,559316928.8661369,0.3597409069045125,False
500000000.0,1200.0,24.0,16,70.58823529411765,66.36220026232631,68.7139698296894,2,19817.671124984532,1,1055.2679567437474,734141119.956768,48331379.95106285,559146358.0383794,0.35983124714567327,False
500000000.0,1200.0,24.0,17,66.66666666666667,66.62910995358861,68.84445367920314,2,19817.671124984532,1,992.6696420448001,734141119.956768,48626950.97278021,559010716.7794368,0.35992343487328854,False
500000000.0,1200.0,24.0,18,63.1578947368421,66.8670208041759,68.9609157700163,2,19817.671124984532,1,937.1302306039046,734141119.956768,48910345.07641469,558903467.506936,0.36001659914631146,False
500000000.0,1200.0,24.0,19,60.0,67.08041913586193,69.06550204040653,2,19817.671124984532,1,887.5177218408298,734141119.956768,49182625.02134006,558819562.9183517,0.36011011678532695,False
500000000.0,1200.0,24.0,20,57.142857142857146,67.27291052635303,69.15994160264435,2,19817.671124984532,1,842.9300956989155,734141119.956768,49444720.77968084,558755046.6457644,0.3602035388476265,False
500000000.0,1200.0,24.0,21,54.54545454545455,67.44742598363128,69.24564330121768,2,19817.671124984532,1,802.6396872839912,734141119.956768,49697450.01879375,558706775.5263088,0.3602965408348296,False
500000000.0,1200.0,24.0,22,52.17391304347826,67.60637275581082,69.32376660820412,2,19817.671124984532,1,766.0529723783636,734141119.956768,49941535.03124946,558672222.4202135,0.36038888831557625,False
500000000.0,1200.0,24.0,23,50.0,67.75174638927159,69.39527447837632,2,19817.671124984532,1,732.6809994655229,734141119.956768,50177616.74131508,558649333.6124836,0.36048041278378357,False
500000000.0,1200.0,30.0,0,1200.0,39.5117065062007,56.75889329193074,2,19817.671124984532,0,0.0,882175137.1980608,19857823.53684561,301917911.39976436,0.3393331176201775,True
500000000.0,1200.0,30.0,1,600.0,57.46327795468443,64.47644203906253,2,19817.671124984532,1,3339.8233706493397,882175137.1980608,24448412.919172533,352799394.4030482,0.35185915424215997,False
500000000.0,1200.0,30.0,2,400.0,62.30820786530226,66.75545956813944,2,19817.671124984532,1,2045.9542541333858,882175137.1980608,25993292.43124111,364257247.9778807,0.3548883904635975,False
500000000.0,1200.0,30.0,3,300.0,64.59454307006058,67.85453251216173,2,19817.671124984532,1,1477.7968722282287,882175137.1980608,26900459.6681545,369459653.6643867,0.3563477359125532,False
500000000.0,1200.0,30.0,4,240.0,65.92829688878993,68.50224276924025,2,19817.671124984532,1,1157.692670377623,882175137.1980608,27539771.07191182,372466696.0432981,0.3572381534574819,False
500000000.0,1200.0,30.0,5,200.0,66.80267375991852,68.92940225708179,2,19817.671124984532,1,952.1279911033823,882175137.1980608,28034047.615529425,374445226.200335,0.35785405778597695,False
500000000.0,1200.0,30.0,6,171.42857142857142,67.42028626926462,69.23231035645499,2,19817.671124984532,1,808.8971571430486,882175137.1980608,28438062.172638766,375858145.450962,0.3583147138084068,False
500000000.0,1200.0,30.0,7,150.0,67.87980800647719,69.45831080004886,2,19817.671124984532,1,703.3541379876522,882175137.1980608,28780693.485397458,376926043.1239432,0.3586780887517345,False
500000000.0,1200.0,30.0,8,133.33333333333334,68.23507435942973,69.63340018422377,2,19817.671124984532,1,622.3391563837284,882175137.1980608,29078932.806293026,377767525.45084554,0.35897594755811413,False
500000000.0,1200.0,30.0,9,120.0,68.51796117157504,69.77304294966339,2,19817.671124984532,1,558.1831926355092,882175137.1980608,29343586.332881805,378452107.7604314,0.3592272535197618,False
500000000.0,1200.0,30.0,10,109.0909090909091,68.74854822047791,69.88701531916907,2,19817.671124984532,1,506.1139261613591,882175137.1980608,29581938.531492177,379023267.8027819,0.3594440815872412,False
500000000.0,1200.0,30.0,11,100.0,68.94011494419127,69.98180071149544,2,19817.671124984532,1,463.0057114457637,882175137.1980608,29799126.89047569,379509616.3648318,0.3596345180578334,False
500000000.0,1200.0,30.0,12,92.3076923076923,69.10179506617652,70.06186855693628,2,19817.671124984532,1,426.72557325083346,882175137.1980608,29998907.935698375,379930767.50433415,0.35980420215845926,False
500000000.0,1200.0,30.0,13,85.71428571428571,69.24007754253346,70.13040003504382,2,19817.671124984532,1,395.76802169056845,882175137.1980608,30184110.688799933,380300628.460846,0.3599571998635638,False
500000000.0,1200.0,30.0,14,80.0,69.35969935003426,70.18972106230738,2,19817.671124984532,1,369.04006021009855,882175137.1980608,30356918.6305257,380629342.6765756,0.36009652574512196,False
500000000.0,1200.0,30.0,15,75.0,69.4641994503597,70.24157163241716,2,19817.671124984532,1,345.7289331226163,882175137.1980608,30519052.324084908,380924488.46465445,0.36022446844716927,False
500000000.0,1200.0,30.0,16,70.58823529411765,69.55627504150111,70.28727939633099,2,19817.671124984532,1,325.21769785307566,882175137.1980608,30671891.834378533,381191846.23643756,0.3603428012664948,False
500000000.0,1200.0,30.0,17,66.66666666666667,69.63801780780167,70.32787498286129,2,19817.671124984532,1,307.0295898099034,882175137.1980608,30816561.237193607,381435905.33800924,0.36045292274819724,False
500000000.0,1200.0,30.0,18,63.1578947368421,69.7110748247278,70.36417066524784,2,19817.671124984532,1,290.7903389325121,882175137.1980608,30953988.459389225,381660208.16998786,0.3605559531484199,False
500000000.0,1200.0,30.0,19,60.0,69.77676073977626,70.3968152824931,2,19817.671124984532,1,276.20202421351195,882175137.1980608,31084948.601926,381867589.50428075,0.3606528022155677,False
500000000.0,1200.0,30.0,20,57.142857142857146,69.83613761693533,70.42633337725984,2,19817.671124984532,1,263.02454436330606,882175137.1980608,31210095.923950206,382060346.48228824,0.3607442178320807,False
500000000.0,1200.0,30.0,21,54.54545454545455,69.8900728214883,70.45315360050584,2,19817.671124984532,1,251.0622358522267,882175137.1980608,31329987.868908886,382240361.67346114,0.3608308215816565,False
500000000.0,1200.0,30.0,22,52.17391304347826,69.93928168291443,70.4776296669619,2,19817.671124984532,1,240.154043731722,882175137.1980608,31445103.394678593,382409193.6745078,0.3609131351965369,False
500000000.0,1200.0,30.0,23,50.0,69.9843594100882,70.50005604522664,2,19817.671124984532,1,230.1661913127627,882175137.1980608,31555857.154295154,382568144.8357564,0.3609916005229838,False
500000000.0,1200.0,36.0,0,1200.0,60.50307943962979,65.89815200717143,2,19817.671124984532,0,0.0,1137397123.0662515,19857823.53684561,301917911.39976436,0.4168734635575296,False
500000000.0,1200.0,36.0,1,600.0,65.96781145847062,68.52150392826157,2,19817.671124984532,1,1148.3308911647225,1137397123.0662515,21765527.651915856,319412482.8895086,0.4213146457619552,False
500000000.0,1200.0,36.0,2,400.0,67.69142233400811,69.36559520009548,2,19817.671124984532,1,746.5185517370645,1137397123.0662515,22535214.312324073,324664007.0979094,0.4227281858594924,False
500000000.0,1200.0,36.0,3,300.0,68.53697478070806,69.78243584560853,2,19817.671124984532,1,553.8821140236545,1137397123.0662515,22999691.192684166,327232732.19374985,0.42345550288724915,False
500000000.0,1200.0,36.0,4,240.0,69.03933563401107,70.03092957291463,2,19817.671124984532,1,440.73017705624505,1137397123.0662515,23329170.141758047,328775625.1459397,0.4239129627041111,False
500000000.0,1200.0,36.0,5,200.0,69.37222186568465,70.19593305063248,2,19817.671124984532,1,366.2447824898623,1137397123.0662515,23584124.155977592,329816209.6137748,0.4242348483900883,False
500000000.0,1200.0,36.0,6,171.42857142857142,69.6090230964073,70.3134736047182,2,19817.671124984532,1,313.4787941289329,1137397123.0662515,23792312.557635278,330572599.0857065,0.42447815209860046,False
500000000.0,1200.0,36.0,7,150.0,69.786096708635,70.40145592082726,2,19817.671124984532,1,274.12950367472115,1137397123.0662515,23968587.479529098,331152035.16556245,0.42467138661603643,False
500000000.0,1200.0,36.0,8,133.33333333333334,69.92351061153907,70.4697846376714,2,19817.671124984532,1,243.64945142351152,1137397123.0662515,24121757.099999845,331613482.8010856,0.4248304911256818,False
500000000.0,1200.0,36.0,9,120.0,70.03324760550566,70.52438365864461,2,19817.671124984532,1,219.33863526710178,1137397123.0662515,24257447.706273068,331992099.2336049,0.4249651219904754,False
500000000.0,1200.0,36.0,10,109.0909090909091,70.12290468579445,70.56901345405873,2,19817.671124984532,1,199.49262532161077,1137397123.0662515,24379460.601607546,332310179.1878915,0.425081497962657,False
500000000.0,1200.0,36.0,11,100.0,70.19753144571494,70.60617606983158,2,19817.671124984532,1,182.9823088673873,1137397123.0662515,24490479.42480403,332582564.0649147,0.42518382129068216,False
500000000.0,1200.0,36.0,12,92.3076923076923,70.26061525515512,70.63760090293714,2,19817.671124984532,1,169.0299696239072,1137397123.0662515,24592466.88463915,332819529.4986602,0.425275044153132,False
500000000.0,1200.0,36.0,13,85.71428571428571,70.31464204558914,70.66452157923847,2,19817.671124984532,1,157.0824127568432,1137397123.0662515,24686900.675208863,333028424.72976315,0.42535730814676587,False
500000000.0,1200.0,36.0,14,80.0,70.36143170779152,70.68784172986696,2,19817.671124984532,1,146.73536809011964,1137397123.0662515,24774920.620026827,333214651.4738031,0.4254322092662101,False
500000000.0,1200.0,36.0,15,75.0,70.40234715330682,70.70823841767915,2,19817.671124984532,1,137.68651617548753,1137397123.0662515,24857424.170837574,333382273.5309975,0.4255009645009083,False
500000000.0,1200.0,36.0,16,70.58823529411765,70.43842928012845,70.72622895894872,2,19817.671124984532,1,129.70524278373497,1137397123.0662515,24935130.5088218,333534410.2320571,0.4255645203637706,False
500000000.0,1200.0,36.0,17,66.66666666666667,70.4704867721393,70.74221541290572,2,19817.671124984532,1,122.61256015277591,1137397123.0662515,25008624.830338366,333673498.28315806,0.42562362578193963,False
500000000.0,1200.0,36.0,18,63.1578947368421,70.49915743498124,70.7565149872112,2,19817.671124984532,1,116.26741894655913,1137397123.0662515,25078389.717665054,333801470.7380138,0.42567888236721013,False
500000000.0,1200.0,36.0,19,60.0,70.52495106604671,70.76938130039106,2,19817.671124984532,1,110.55715707127557,1137397123.0662515,25144827.853040826,333919882.22227407,0.42573077990141794,False
500000000.0,1200.0,36.0,20,57.142857142857146,70.54828003469484,70.78101955574202,2,19817.671124984532,1,105.39069643937965,1137397123.0662515,25208278.785726503,334029998.38442403,0.42577972190560154,False
500000000.0,1200.0,36.0,21,54.54545454545455,70.56948149567033,70.7915975681081,2,19817.671124984532,1,100.6936073618815,1137397123.0662515,25269031.52362142,334132860.98288035,0.425826044404562,False
500000000.0,1200.0,36.0,22,52.17391304347826,70.58883378997275,70.80125390824925,2,19817.671124984532,1,96.40446848137388,1137397123.0662515,25327334.135751273,334229336.03581715,0.425870029925724,False
500000000.0,1200.0,36.0,23,50.0,70.60656873349193,70.8101040071725,2,19817.671124984532,1,92.47214205898408,1137397123.0662515,25383401.17726476,334320149.9772324,0.4259119180984629,False
500000000.0,1200.0,42.0,0,1200.0,66.38550008547409,68.72535304382032,2,19817.671124984532,0,0.0,1231208275.8307307,19857823.53684561,301917911.39976436,0.44537472771545444,False
500000000.0,1200.0,42.0,1,600.0,68.7383309993812,69.88196247096307,2,19817.671124984532,1,508.4168857380992,1231208275.8307307,20833872.920865655,309663532.1285744,0.44739465413868384,False
500000000.0,1200.0,42.0,2,400.0,69.50491103205941,70.26177896490564,2,19817.671124984532,1,336.6566035341519,1231208275.8307307,21248567.828180194,312175691.7370137,0.44808981785182467,False
500000000.0,1200.0,42.0,3,300.0,69.88504784337988,70.45065454681756,2,19817.671124984532,1,252.17643746067392,1231208275.8307307,21502684.068136834,313443471.01101047,0.4484589300069028,False
500000000.0,1200.0,42.0,4,240.0,70.11214063747944,70.56365427455341,2,19817.671124984532,1,201.87463472983532,1231208275.8307307,21684222.296288267,314219976.0970399,0.4486955726121848,False
500000000.0,1200.0,42.0,5,200.0,70.26312807275589,70.63885284504508,2,19817.671124984532,1,168.47425983026199,1231208275.8307307,21825255.508559607,314751255.0181391,0.44886434642957757,False
500000000.0,1200.0,42.0,6,171.42857142857142,70.37077789920379,70.69250053261767,2,19817.671124984532,1,144.66846654833083,1231208275.8307307,21940705.38255406,315141867.22894746,0.4489932310510599,False
500000000.0,1200.0,42.0,7,150.0,70.45140732318268,70.73270056507492,2,19817.671124984532,1,126.83408529550555,1231208275.8307307,22038621.85801479,315443939.41771287,0.4490964245722308,False
500000000.0,1200.0,42.0,8,133.33333333333334,70.51405535706928,70.76394613814955,2,19817.671124984532,1,112.96951555802083,1231208275.8307307,22123805.758704375,315686439.4872532,0.44918195070788514,False
500000000.0,1200.0,42.0,9,120.0,70.56413373779982,70.78892931903806,2,19817.671124984532,1,101.87855509291377,1231208275.8307307,22199335.942320127,315886790.15372145,0.44925471340360934,False
500000000.0,1200.0,42.0,10,109.0909090909091,70.60508053907598,70.80936133915178,2,19817.671124984532,1,92.80218137733492,1231208275.8307307,22267298.82530504,316056121.98872876,0.4493178943084345,False
500000000.0,1200.0,42.0,11,100.0,70.63918474236165,70.82638200515122,2,19817.671124984532,1,85.2354634088154,1231208275.8307307,22329170.79181085,316201892.7111964,0.44937365719701994,False
500000000.0,1200.0,42.0,12,92.3076923076923,70.66802928990673,70.84077983912594,2,19817.671124984532,1,78.8293953563114,1231208275.8307307,22386033.604350906,316329295.81690425,0.44942353078080605,False
500000000.0,1200.0,42.0,13,85.71428571428571,70.69274382035815,70.85311772865116,2,19817.671124984532,1,73.33498903573279,1231208275.8307307,22438702.928171072,316442065.40218043,0.4494686296511236,False
500000000.0,1200.0,42.0,14,80.0,70.71415609313951,70.86380824518868,2,19817.671124984532,1,68.56981901799908,1231208275.8307307,22487808.711856235,316542959.4073599,0.44950978825063936,False
500000000.0,1200.0,42.0,15,75.0,70.73288651461743,70.87316068038342,2,19817.671124984532,1,64.39715855513012,1231208275.8307307,22533847.472113393,316634062.06784105,0.44954764552935844,False
500000000.0,1200.0,42.0,16,70.58823529411765,70.74940923910435,70.881411460505,2,19817.671124984532,1,60.712503179091584,1231208275.8307307,22577217.45405169,316716980.00077564,0.4495827003444263,False
500000000.0,1200.0,42.0,17,66.66666666666667,70.76409286658853,70.88874441072392,2,19817.671124984532,1,57.434599525403826,1231208275.8307307,22618242.960740484,316792973.2455437,0.44961534882234155,False
500000000.0,1200.0,42.0,18,63.1578947368421,70.77722826688921,70.89530461299157,2,19817.671124984532,1,54.49931456478115,1231208275.8307307,22657191.610825583,316863045.1746769,0.44964591022457046,False
500000000.0,1200.0,42.0,19,60.0,70.78904804321286,70.90120810212088,2,19817.671124984532,1,51.855348364861655,1231208275.8307307,22694286.848511398,316928005.6290645,0.44967464527013046,False
500000000.0,1200.0,42.0,20,57.142857142857146,70.79974042622865,70.9065487887628,2,19817.671124984532,1,49.46117432883644,1231208275.8307307,22729717.187592283,316988516.16917676,0.44970176938132117,False
500000000.0,1200.0,42.0,21,54.54545454545455,70.80945937334894,70.91140349246805,2,19817.671124984532,1,47.28281545541777,1231208275.8307307,22763643.159688346,317045123.1061621,0.44972746243426087,False
500000000.0,1200.0,42.0,22,52.17391304347826,70.81833202975842,70.91583566056899,2,19817.671124984532,1,45.29220164873249,1231208275.8307307,22796202.61724884,317098282.0114926,0.4497518760540462,False
500000000.0,1200.0,42.0,23,50.0,70.82646432170675,70.91989815652744,2,19817.671124984532,1,43.46593828436909,1231208275.8307307,22827514.836932853,317148376.1746073,0.4497751391533682,False
500000000.0,1600.0,16.0,25,61.53846153846154,23.88656270971025,51.350378848849665,2,19817.671124984532,2,17615.430801932867,743717204.7691764,470459799.46444106,7011099382.048979,1.885820062196547,False
500000000.0,1600.0,16.0,26,59.25925925925926,27.13317397289432,52.342920302864165,2,19817.671124984532,2,15455.647835213762,743717204.7691764,440684682.67650765,6423967217.396785,1.7507432707221784,False
500000000.0,1600.0,16.0,27,57.142857142857146,29.833183933650684,53.2258244811783,2,19817.671124984532,2,13866.81369512494,743717204.7691764,419568228.5163837,6005880998.653592,1.6545925581326084,False
500000000.0,1600.0,16.0,28,55.172413793103445,32.143755685173424,54.01950297672735,2,19817.671124984532,2,12628.41190536464,743717204.7691764,403673968.2220998,5688868993.396006,1.581734524336241,False
500000000.0,1600.0,16.0,29,53.333333333333336,34.15957236874116,54.73873140734423,2,19817.671124984532,1,12270.043133992038,743717204.7691764,408079495.8847863,5722929664.0247,1.5906632497476318,False
500000000.0,1600.0,16.0,30,51.61290322580645,35.94313304599294,55.39472526653633,2,19817.671124984532,1,11346.24284815481,743717204.7691764,396425428.1555313,5487644207.912955,1.5366463952563125,False
500000000.0,1600.0,16.0,31,50.0,37.53833660555521,55.99628071004968,2,19817.671124984532,1,10567.008891227782,743717204.7691764,386859580.48758686,5292486493.142055,1.4918831253659612,False
500000000.0,1600.0,18.0,13,114.28571428571429,22.70732884804054,51.00996862116297,2,19817.671124984532,2,18481.708205106755,833823274.138732,263607813.63214755,3962260399.04769,1.1904621088467382,False
500000000.0,1600.0,18.0,14,106.66666666666667,28.59090839567159,52.813424467252666,2,19817.671124984532,2,14577.213602556241,833823274.138732,235809309.13126677,3411047435.2562823,1.0637122170090247,False
500000000.0,1600.0,18.0,15,100.0,32.88662562397874,54.281733170389735,2,19817.671124984532,2,12251.005528947002,833823274.138732,220405844.84876245,3101539000.971306,0.9926254572183263,False
500000000.0,1600.0,18.0,16,94.11764705882354,36.25673486683726,55.51190041425063,2,19817.671124984532,1,11189.700690930222,833823274.138732,218412007.8421772,3029480431.1228604,0.9767249528981874,False
500000000.0,1600.0,18.0,17,88.88888888888889,39.00872101212523,56.562629943249355,2,19817.671124984532,1,9884.322239076968,833823274.138732,210359416.88998163,2861871420.6925335,0.9383469937404022,False
500000000.0,1600.0,18.0,18,84.21052631578948,41.31593763186006,57.47314412905262,2,19817.671124984532,1,8875.032713132661,833823274.138732,204464825.2979234,2735683403.933257,0.9095218587996531,False
500000000.0,1600.0,18.0,19,80.0,43.287416775061644,58.271239400455926,2,19817.671124984532,1,8066.449983145484,833823274.138732,199996008.1791482,2636839537.8253894,0.8870035156922519,False
500000000.0,1600.0,18.0,20,76.19047619047619,44.996767448297916,58.977420962406256,2,19817.671124984532,1,7401.446999648651,833823274.138732,196522123.3185695,2557106631.988363,0.8688923884126879,False
500000000.0,1600.0,18.0,21,72.72727272727273,46.496222902453816,59.60727001420296,2,19817.671124984532,1,6843.341709270861,833823274.138732,193771317.5571636,2491311199.812752,0.8539943821513025,False
500000000.0,1600.0,18.0,22,69.56521739130434,47.82424982836058,60.17290261532952,2,19817.671124984532,1,6367.320061564417,833823274.138732,191562815.0376492,2436022124.034016,0.8415173634798742,False
500000000.0,1600.0,18.0,23,66.66666666666667,49.01000566355803,60.68391804566651,2,19817.671124984532,1,5955.901381975876,833823274.138732,189771377.10025877,2388865755.644111,0.8309132614677415,False
500000000.0,1600.0,18.0,24,64.0,50.07610903373794,61.148040917819955,2,19817.671124984532,1,5596.363984052157,833823274.138732,188307335.72548604,2348143240.107809,0.8217898004824098,False
